Product,City,Stock_Level,Category,ds,yhat,yhat_lower,yhat_upper,Reorder_Point
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-12,2857.812826681827,2857.8127163282875,2857.81295051522,3143.59410935001
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-13,3094.3975316573,3094.3974179061515,3094.397657735716,3403.8372848230306
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-14,3851.6229829234217,3851.6228672996167,3851.6231112973,4236.785281215764
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-15,2311.7584842796405,2311.7583656152165,2311.758615009672,2542.934332707605
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-16,2144.0354922043075,2144.035371410688,2144.0356256546065,2358.4390414247387
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-17,3094.5176873992696,3094.517563550512,3094.517823060567,3403.9694561391966
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-18,1831.6825014329047,1831.6823758589876,1831.6826400176517,2014.8507515761953
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-19,1177.064543669142,1177.064416569502,1177.064684103512,1294.7709980360564
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-20,1295.0787065584143,1295.078575148533,1295.0788485643093,1424.5865772142558
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-21,1948.2254585753828,1948.2253248889776,1948.225603502273,2143.0480044329215
Car Seat Cover,Addis Ababa,409,Electronics,2024-04-24,1020.1079678509664,1020.1078289806006,1020.1081204856612,1122.1187646360631
Sony Bravia 4K TV,Dire Dawa,254,Accessories,2024-01-12,473.26290937645217,473.26290936642994,473.2629093862204,520.5892003140974
Sony Bravia 4K TV,Dire Dawa,254,Accessories,2024-01-15,342.52468548216143,342.5246854715087,342.5246854923571,376.77715403037763
Sony Bravia 4K TV,Dire Dawa,254,Accessories,2024-01-24,419.0963201498671,419.0963201403334,419.0963201600708,461.00595216485385
Sony Bravia 4K TV,Dire Dawa,254,Accessories,2024-02-04,370.0257348145629,370.0257348050825,370.0257348245581,407.0283082960192
Sony Bravia 4K TV,Dire Dawa,254,Accessories,2024-02-05,240.72591243104355,240.72591242064405,240.72591244095068,264.7985036741479
Sony Bravia 4K TV,Dire Dawa,254,Accessories,2024-02-06,1645.047391786026,1645.0473917736915,1645.0473918006874,1809.5521309646288
Nike Air Max,Bahir Dar,214,Electronics,2024-01-03,293.9929805450738,293.9929805429784,293.9929805471366,323.39227859958123
Nike Air Max,Bahir Dar,214,Electronics,2024-01-24,494.9157895903958,494.9157895883765,494.9157895925031,544.4073685494354
Nike Air Max,Bahir Dar,214,Electronics,2024-02-09,602.6290392159897,602.6290392133177,602.6290392185858,662.8919431375887
Nike Air Max,Bahir Dar,214,Electronics,2024-02-11,802.4925023870168,801.9498418680382,802.694114905868,882.7417526257185
Nike Air Max,Bahir Dar,214,Electronics,2024-02-28,1180.2697425870251,1150.2902397802925,1208.504661710863,1298.2967168457278
Nike Air Max,Bahir Dar,214,Electronics,2024-02-29,1110.920870672997,1079.1901250957344,1142.2182148535085,1222.0129577402968
Nike Air Max,Bahir Dar,214,Electronics,2024-03-01,3776.44451542673,3742.5231373960673,3810.4392074125176,4154.088966969403
Nike Air Max,Bahir Dar,214,Electronics,2024-03-02,3922.3856815841946,3885.4075338518414,3958.715872288986,4314.624249742615
Nike Air Max,Bahir Dar,214,Electronics,2024-03-03,8756.557794605376,8717.048064436853,8795.53969369967,9632.213574065914
Nike Air Max,Bahir Dar,214,Electronics,2024-03-04,7831.75852169553,7790.552142599561,7873.484944283073,8614.934373865084
Nike Air Max,Bahir Dar,214,Electronics,2024-03-05,12782.18140714955,12736.895701147352,12825.575166891163,14060.399547864507
Nike Air Max,Bahir Dar,214,Electronics,2024-03-06,14492.418550457076,14443.300054379491,14537.437083722383,15941.660405502786
Nike Air Max,Bahir Dar,214,Electronics,2024-03-07,14808.777397496657,14756.60250042642,14857.308776734028,16289.655137246324
Nike Air Max,Bahir Dar,214,Electronics,2024-03-08,17568.98812329195,17514.466325725527,17621.724404918725,19325.886935621147
Nike Air Max,Bahir Dar,214,Electronics,2024-03-09,17497.935316964085,17440.515821695786,17553.460724448265,19247.728848660496
Nike Air Max,Bahir Dar,214,Electronics,2024-03-10,21790.010126240264,21729.12622234236,21848.1101872675,23969.01113886429
Nike Air Max,Bahir Dar,214,Electronics,2024-03-11,19992.502350130177,19928.89281545069,20053.886791720142,21991.752585143196
Nike Air Max,Bahir Dar,214,Electronics,2024-03-12,23742.48945612631,23674.31344771059,23806.776023481325,26116.73840173894
Nike Air Max,Bahir Dar,214,Electronics,2024-03-13,23936.09794523061,23864.54237635424,24004.05727312409,26329.70773975367
Nike Air Max,Bahir Dar,214,Electronics,2024-03-14,22439.846123382224,22365.54806537474,22510.85066870057,24683.830735720447
Nike Air Max,Bahir Dar,214,Electronics,2024-03-15,23120.13708196617,23042.337377254717,23194.93089969516,25432.150790162792
Nike Air Max,Bahir Dar,214,Electronics,2024-03-16,20738.534629672777,20656.247985892307,20818.67847547147,22812.388092640056
Nike Air Max,Bahir Dar,214,Electronics,2024-03-17,22533.42425160129,22448.283529578883,22617.08859656599,24786.76667676142
Nike Air Max,Bahir Dar,214,Electronics,2024-03-18,18102.491376766728,18011.29788001266,18189.84316219839,19912.7405144434
Nike Air Max,Bahir Dar,214,Electronics,2024-03-19,19138.4933802261,19043.659581555,19229.678176957583,21052.34271824871
Nike Air Max,Bahir Dar,214,Electronics,2024-03-20,16597.2264396868,16499.787495505567,16691.882380990577,18256.949083655483
Nike Air Max,Bahir Dar,214,Electronics,2024-03-21,12407.42764679708,12305.268683226755,12505.21327898484,13648.170411476789
Nike Air Max,Bahir Dar,214,Electronics,2024-03-22,10498.717387930385,10393.37950559973,10599.652411413668,11548.589126723424
Nike Air Max,Bahir Dar,214,Electronics,2024-03-23,5695.254888764304,5585.359525447233,5800.867479388378,6264.780377640735
Nike Air Max,Bahir Dar,214,Electronics,2024-03-24,5295.752029563791,5181.650875189883,5405.29837797946,5825.3272325201715
Nike Air Max,Bahir Dar,214,Electronics,2024-04-19,1972.2902659464044,1747.8822518300394,2205.170094472276,2169.519292541045
Nike Air Max,Bahir Dar,214,Electronics,2024-04-20,2480.0687861238634,2250.5045860055843,2714.9623762036504,2728.07566473625
Nike Air Max,Bahir Dar,214,Electronics,2024-04-21,7250.281160744546,7014.709885668871,7489.811806526419,7975.309276819001
Nike Air Max,Bahir Dar,214,Electronics,2024-04-22,5825.145961602356,5584.179116034297,6069.455443920328,6407.660557762591
Nike Air Max,Bahir Dar,214,Electronics,2024-04-23,9842.46630075524,9594.788159817535,10092.063337988497,10826.712930830765
Nike Air Max,Bahir Dar,214,Electronics,2024-04-24,10204.778681084372,9950.224312125338,10461.679041707885,11225.256549192809
Nike Air Max,Bahir Dar,214,Electronics,2024-04-25,8790.399067686134,8530.963064223126,9053.471242680396,9669.438974454748
Nike Air Max,Bahir Dar,214,Electronics,2024-04-26,9482.444322453564,9218.230989396548,9750.138152119447,10430.688754698922
Nike Air Max,Bahir Dar,214,Electronics,2024-04-27,7063.476312151337,6795.240955766475,7338.114550914991,7769.823943366471
Nike Air Max,Bahir Dar,214,Electronics,2024-04-28,8796.390138068466,8522.00935247207,9077.04936152814,9676.029151875313
Nike Air Max,Bahir Dar,214,Electronics,2024-04-29,4306.002380987287,4024.441883838019,4591.360577312813,4736.602619086017
Nike Air Max,Bahir Dar,214,Electronics,2024-04-30,5313.842949723216,5029.291832195969,5603.93542972667,5845.2272446955385
Nike Air Max,Bahir Dar,214,Electronics,2024-05-01,2805.08157021678,2514.9317404713406,3103.02304573574,3085.5897272384586
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-04,1248.8791838087336,1248.8791837200667,1248.8791838978957,1373.7671021896072
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-05,2087.183429088507,2087.1834290047027,2087.18342917687,2295.901771997358
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-06,2661.1008064847783,2661.100806396257,2661.1008065802766,2927.2108871332566
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-07,1063.2795567842195,1063.279556693953,1063.2795568787249,1169.6075124626416
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-08,1753.884392484506,1753.8843923891168,1753.8843925808878,1929.2728317329568
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-09,1531.1103764950058,1531.1103763920808,1531.1103766031597,1684.2214141445065
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-12,1219.288074381562,1219.2880742603377,1219.2880744995628,1341.2168818197183
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-13,1927.2851362326328,1927.285136094036,1927.2851363574168,2120.0136498558963
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-14,476.99522124656585,476.9952211030015,476.9952213897293,524.6947433712224
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-15,1323.3737164492918,1323.3737162885095,1323.373716616422,1455.7110880942212
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-16,1259.288716824978,1259.2887166553717,1259.288717022898,1385.217588507476
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-19,1389.3158764768114,1389.3158761863422,1389.3158768226715,1528.2474641244926
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-20,2217.5188305373163,2217.5188301853245,2217.518830922815,2439.270713591048
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-21,867.3087956768484,867.3087952668079,867.3087960916552,954.0396752445333
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-22,1790.669740611214,1790.669740151283,1790.6697410887766,1969.7367146723354
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-23,1778.2682090912544,1778.2682085706551,1778.268209601975,1956.0950300003801
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-25,840.4248000985109,840.4247994033242,840.4248007833377,924.467280108362
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-26,1901.984162939092,1901.9841621287053,1901.9841637075,2092.1825792330014
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-27,2675.31942458849,2675.319423700343,2675.3194254359005,2942.8513670473394
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-28,1246.392290562586,1246.3922896295196,1246.392291489229,1371.0315196188446
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-02-29,2069.801720410831,2069.801719366269,2069.8017214510646,2276.7818924519142
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-01,1939.4423557388216,1939.442354631811,1939.4423568460088,2133.386591312704
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-03,726.9878551493963,726.9878538906112,726.9878564711446,799.686640664336
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-04,1640.3922906575945,1640.3922892675423,1640.3922920551584,1804.431519723354
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-05,2264.29953116499,2264.2995297084367,2264.2995326003133,2490.7294842814895
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-06,689.1593810922892,689.1593794821646,689.1593826325806,758.0753192015181
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-07,1373.914158045014,1373.9141563942578,1373.9141596785514,1511.3055738495154
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-08,1116.531864216662,1116.5318624512588,1116.531866010649,1228.1850506383282
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-11,540.580602715442,540.580600559748,540.5806047740989,594.6386629869862
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-12,1115.6257077212958,1115.6257053810275,1115.6257099008594,1227.1882784934255
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-03-26,505.1081350055074,505.1081309662704,505.1081388339474,555.6189485060581
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-01,529.0156204776923,529.015615842444,529.0156250701025,581.9171825254616
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-02,1421.1400546603968,1421.140049891799,1421.1400593589044,1563.2540601264366
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-04,1113.3202817388303,1113.3202766281831,1113.320286749369,1224.6523099127135
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-05,1161.8417007453631,1161.8416955130183,1161.841705991106,1278.0258708198996
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-08,1512.232689136776,1512.2326833569882,1512.2326948687898,1663.4559580504535
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-09,2386.217970399784,2386.2179645294086,2386.2179762884207,2624.8397674397625
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-10,1075.1598752075545,1075.159869132901,1075.1598813065627,1182.67586272831
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-11,2035.8922074394288,2035.8922011740287,2035.8922136638728,2239.481428183372
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-12,2064.026691379374,2064.026684950461,2064.026697755724,2270.4293605173116
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-14,1235.8915739432327,1235.8915671937484,1235.8915806593934,1359.480731337556
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-15,2375.3402743456645,2375.3402674470094,2375.340281210621,2612.8743017802312
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-16,3246.837384325271,3246.837377297814,3246.8373912747666,3571.5211227577984
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-17,1939.148240883555,1939.1482336485835,1939.1482479143008,2133.0630649719105
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-18,2908.833620328109,2908.833612879586,2908.833627519404,3199.71698236092
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-19,2950.828451961027,2950.8284443245184,2950.8284592705395,3245.91129715713
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-20,797.4786413259189,797.4786334211727,797.4786488431395,877.2265054585109
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-21,2160.6126065139097,2160.612598385173,2160.6126142333846,2376.6738671653006
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-22,3321.10235331273,3321.1023449390136,3321.1023611465125,3653.212588644003
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-23,4212.642036694358,4212.642028231733,4212.6420447461405,4633.906240363794
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-24,2922.0411728764566,2922.041164339383,2922.041181091448,3214.2452901641027
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-25,3903.872313212902,3903.872304445188,3903.8723214369584,4294.259544534193
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-26,3951.137163030622,3951.1371539529778,3951.13717137129,4346.250879333685
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-27,1794.3902358851687,1794.3902266711648,1794.390244384262,1973.8292594736859
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-28,3143.893444762288,3143.893435419701,3143.8934534007244,3458.2827892385167
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-29,4279.253353643291,4279.253344084499,4279.253362334169,4707.178689007621
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-04-30,5133.266139813518,5133.266130014188,5133.26614867362,5646.59275379487
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-05-01,3792.2648391938847,3792.2648291597534,3792.2648482651953,4171.491323113273
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-05-02,4710.806490118365,4710.806479903952,4710.806499358654,5181.887139130202
Bose QuietComfort 35,Addis Ababa,446,Electronics,2024-05-03,4682.361436579098,4682.361426161139,4682.361445897975,5150.5975802370085
Nintendo Switch,Hawassa,318,Electronics,2024-01-19,449.5290602050098,449.5290596420671,449.5290607795003,494.4819662255108
Nintendo Switch,Hawassa,318,Electronics,2024-01-30,348.91762677151945,348.9176261480916,348.91762741155014,383.8093894486714
Nintendo Switch,Hawassa,318,Electronics,2024-02-01,2021.290542617088,2021.2905420072448,2021.2905432786697,2223.419596878797
Nintendo Switch,Hawassa,318,Electronics,2024-02-03,4050.9230881868616,4050.9230873960346,4050.9230889522896,4456.015397005548
Nintendo Switch,Hawassa,318,Electronics,2024-02-04,3293.233549149229,3293.233548262368,3293.233550029415,3622.556904064152
Nintendo Switch,Hawassa,318,Electronics,2024-02-10,1805.2512331004136,1805.251229526372,1805.251236922882,1985.7763564104553
Nintendo Switch,Hawassa,318,Electronics,2024-02-11,916.9879107247338,916.9879063349988,916.9879152756577,1008.6867017972072
Nintendo Switch,Hawassa,318,Electronics,2024-03-02,1835.676643024272,1835.6766181269604,1835.6766675823144,2019.2443073266993
Nintendo Switch,Hawassa,318,Electronics,2024-03-03,1679.3315479646071,1679.3315213904025,1679.3315738445558,1847.264702761068
Nintendo Switch,Hawassa,318,Electronics,2024-03-07,985.6878661553542,985.6878345987624,985.6878972529124,1084.2566527708898
Nintendo Switch,Hawassa,318,Electronics,2024-03-09,3736.014012529224,3736.0139790207018,3736.01404686263,4109.615413782147
Nintendo Switch,Hawassa,318,Electronics,2024-03-10,3308.4329106734544,3308.4328756701057,3308.4329466524277,3639.2762017408004
Nintendo Switch,Hawassa,318,Electronics,2024-03-14,1152.8851984679568,1152.885157735303,1152.8852407247168,1268.1737183147525
Nintendo Switch,Hawassa,318,Electronics,2024-03-16,3066.6531486895246,3066.653104697746,3066.6531936635643,3373.3184635584776
Nintendo Switch,Hawassa,318,Electronics,2024-03-17,2227.6148573577416,2227.6148123215944,2227.6149036440625,2450.376343093516
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-01-09,78.75207121533967,78.75207121002552,78.75207122048307,86.62727833687364
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-02,437.5397788027152,437.5397787978778,437.5397788080553,481.2937566829868
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-04,869.4383473370528,869.4383473300354,869.4383473439409,956.3821820707582
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-07,132.40174876843994,132.38537845109644,132.42586857078186,145.64192364528395
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-09,1588.6221426039897,1588.5516397647766,1588.6921160427082,1747.4843568643887
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-10,929.2810699249268,929.1697635741052,929.385294665141,1022.2091769174195
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-11,1701.382546170778,1701.2283983813013,1701.5178623155407,1871.520800787856
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-12,62.99505141357941,62.795946674468006,63.17582716046557,69.29455655493736
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-13,265.42955248556905,265.18325574807113,265.6602711207283,291.972507734126
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-14,323.611728643607,323.31328185412144,323.88461073981523,355.9729015079678
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-16,1311.4650259264868,1311.0796699271714,1311.8399331287158,1442.6115285191356
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-17,424.3730891316365,423.9277934465624,424.81640089793024,466.8103980448002
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-02-18,981.2952839886684,980.8108078725696,981.8125646780028,1079.4248123875354
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-10,257.1592707294285,254.83333948852805,259.44731010213576,282.87519780237136
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-15,1583.6789645085564,1580.8460128685356,1586.4011422662118,1742.0468609594122
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-16,1112.4483449376085,1109.516802690263,1115.2773469324195,1223.6931794313693
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-17,2089.8311821939,2086.7994088426267,2092.7772219853423,2298.8143004132903
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-18,670.8282470922593,667.6979689484393,673.8472718885738,737.9110718014853
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-19,1103.3259302323552,1100.0967662049927,1106.4324318225415,1213.6585232555908
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-20,1398.5361882838845,1395.178520411156,1401.7574907481408,1538.389807112273
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-21,1285.7816742290188,1282.288068817707,1289.1235642476856,1414.3598416519208
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-22,2865.4882403844003,2861.853983686474,2868.927283079508,3152.0370644228406
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-23,2212.280873258779,2208.497988724147,2215.800495021156,2433.5089605846574
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-24,2993.8441555939958,2989.889340770567,2997.442021784052,3293.2285711533955
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-25,1370.102777833437,1366.009458076898,1373.828372897045,1507.1130556167807
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-26,1593.9268457714777,1589.695226029421,1597.7845161320142,1753.3195303486257
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-27,1681.437783578148,1677.0303601310543,1685.3803095073729,1849.5815619359628
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-28,1366.6648149259604,1362.1428746080558,1370.7224743598986,1503.3312964185566
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-29,2754.417741565174,2749.7616194914385,2758.5576689514664,3029.8595157216914
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-30,1923.2752909335743,1918.4610983053788,1927.5360029059532,2115.602820026932
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-03-31,2544.352934103898,2539.409960802268,2548.7593551589043,2798.788227514288
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-01,780.4080197063031,775.3181291009892,784.9655530895975,858.4488216769334
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-02,886.4887511200092,881.2620316005971,891.190308681306,975.1376262320101
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-03,880.2039995525104,874.837392196478,885.020946127267,968.2243995077615
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-04,496.3645160910718,490.93591454064847,501.2767830164139,546.000967700179
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-05,1839.8612213217884,1834.2884239011887,1844.8778890857536,2023.8473434539674
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-06,988.6791931123936,982.9614224465798,993.8030135333212,1087.547112423633
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-07,1612.7100207519193,1606.855442446911,1617.9634598651685,1773.9810228271112
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-10,75.0813554785675,68.98946715718023,80.67110539802351,82.58949102642426
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-12,1189.8450769131214,1183.3558359610477,1195.635328410699,1308.8295846044336
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-13,427.9900069409605,421.4140135517891,433.8792624409118,470.7890076350566
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-14,1144.8249789657036,1138.0045076793729,1150.85324178505,1259.3074768622741
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-19,1136.5811569263026,1128.944552232237,1143.2977761974648,1250.239272618933
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-20,432.1137572348981,424.2699645505633,438.97613382135626,475.32513295838794
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-21,1194.648421847145,1186.626415271563,1201.638847754207,1314.1132640318597
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-26,1243.6437680578183,1234.8172896525246,1251.312945712679,1368.0081448636001
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-27,523.4333013276784,514.5146568294798,531.270010332782,575.7766314604462
Bose SoundLink Speaker,Jimma,56,Office Supplies,2024-04-28,1265.1584868224647,1255.962720981015,1273.1442470819777,1391.6743355047113
LG Refrigerator,Dire Dawa,244,Groceries,2024-01-08,467.4849553357428,467.48495453016767,467.4849562094727,514.2334508693172
LG Refrigerator,Dire Dawa,244,Groceries,2024-01-12,257.7514434072501,257.751442542725,257.7514442368216,283.52658774797516
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-04,4023.514281399616,4023.514280622121,4023.5142822123626,4425.865709539577
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-05,4053.8167464741114,4053.816745586078,4053.816747356605,4459.198421121523
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-08,2096.28388963716,2096.2838887672224,2096.2838904985147,2305.912278600876
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-09,2000.3998966947008,2000.399895866413,2000.39989761468,2200.439886364171
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-11,3862.2138553727873,3862.213854277771,3862.213856357445,4248.435240910067
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-12,3913.677936654736,3913.6779355710246,3913.677937689488,4305.04573032021
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-15,2090.394185303198,2090.3941839758345,2090.3941864362696,2299.4336038335177
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-16,2066.8115483513943,2066.8115469991703,2066.811549709629,2273.492703186534
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-18,4117.472111599175,4117.472109998874,4117.472113071652,4529.219322759093
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-19,4284.498789642733,4284.498788074442,4284.49879104468,4712.948668607007
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-22,2872.214526653124,2872.214524541622,2872.2145289045748,3159.4359793184362
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-23,2997.31330360082,2997.3133010050765,2997.313305885331,3297.044633960902
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-24,1209.8608553438464,1209.860852620733,1209.860857936616,1330.8469408782312
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-25,5338.489623772941,5338.489620731003,5338.48962662132,5872.338586150236
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-26,5637.421547571859,5637.421544228177,5637.421550567893,6201.163702329046
LG Refrigerator,Dire Dawa,244,Groceries,2024-02-29,4502.570270517104,4502.57026621236,4502.570274403503,4952.827297568815
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-01,4662.815305601183,4662.815301196784,4662.815309479552,5129.096836161302
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-02,2873.6969130105904,2873.6969082315213,2873.696917581792,3161.06660431165
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-03,6959.852120141391,6959.8521150903125,6959.852124818443,7655.837332155531
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-04,7172.365309796527,7172.365304219526,7172.365314717158,7889.60184077618
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-07,5499.4694009368295,5499.469394385778,5499.469406674518,6049.416341030513
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-08,5388.707787451024,5388.707780601495,5388.707793640386,5927.578566196127
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-09,3286.837366058594,3286.8373588057866,3286.837372620552,3615.521102664454
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-10,7023.083436309151,7023.083428748304,7023.083443258698,7725.391779940066
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-11,6854.5113559974525,6854.511348220903,6854.511363338764,7539.962491597198
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-14,3929.9751093110713,3929.97510055009,3929.9751177857775,4322.972620242179
LG Refrigerator,Dire Dawa,244,Groceries,2024-03-15,3397.309159820204,3397.3091504280187,3397.3091687373862,3737.0400758022247
